the_geom,cartodb_id,locationid,objectid,borough,zone,shape_area,shape_leng
0106000020E6100000010000000103000000010000003000000082A6789EF07C52C080B77450F26244409DA822CBF87C52C082F18204DC624440DC263C9E1F7D52C00FEBB1B3FC624440CC09794E447D52C0124739B91B634440522F8B2B3C7D52C08D9F981832634440AB936497347D52C04DDEEEE2466344407C6A95F62C7D52C0E6516AB55B6344403BD1A664257D52C04B72256D7063444012F179D21D7D52C00F70D43F85634440496DAE3C167D52C0B8F63A0C9A6344406540A8110E7D52C0F8EC6171B0634440B964D403067D52C0846A998BC663444080E5F980FE7C52C03900A226DB6344408D67DBF9F67C52C020A425B7EF63444047624091EF7C52C0467DCE7A0464444024C004FCE77C52C07D86D4D318644440DC60EA72E07C52C0D5B2BB542D644440252FF8E8D87C52C04C5472EB416444407F7AE56DD17C52C0DF25DE8556644440E02833EAC97C52C0D85298016B644440D594C5D9C17C52C01EC1583581644440E6AEE5C89C7C52C0CEA649DA616444402904F855767C52C09734D97441644440BB07075F7E7C52C0E4953A472B644440775058FB7E7C52C0CA2C649C296444407786EFDE807C52C0D854EA73246444402F22B1DA857C52C0430F56D8166444404F4E0FF8867C52C04F5112CB13644440C52B3B50897C52C077CFF15F0D644440F68FB0688D7C52C00DAD762902644440DB6EA57E8E7C52C0FD0BD336FF634440D9E05E48907C52C037861E5CFA634440A3F7C837927C52C086B3121BF563444035B2F516937C52C050CF27BDF2634440D7D5B4F0947C52C0204AF0B6ED6344409DD353749C7C52C0F7910526D96344408E855AF9A37C52C056497C98C4634440B1F6A380AB7C52C003B126EEAF634440F0BC3BF5B27C52C065B4207D9B634440B7EDF074BA7C52C06BFCB4DD86634440AFDCC489C27C52C08F5B1DAA70634440047F03B6CA7C52C0B6E93D655A6344405E33D858D27C52C05551BDA7456344402C5D4FE1D97C52C02E2946D530634440D05DE578E17C52C0581392FF1B634440B2343109E97C52C065A35F2D076344407E1E6F94EA7C52C0B9A0F9ED0263444082A6789EF07C52C080B77450F2624440,263,263,263,Manhattan,Yorkville West,6.58E-05,0.037016625
0106000020E61000000200000001030000000100000052000000800AB6C0677C52C0C55004BA34644440F9B99090667C52C0ABA60ABD33644440F8DB2511647C52C008A9B4EE3464444066EA3D07637C52C013FAD36D356444406F7B91BB647C52C03878BC132E644440CB14848A687C52C09A97F43D096444406357E760687C52C0972F29C100644440B5F84AD2657C52C044FD83ADEB634440C7E33EF3637C52C021F1DC40DC634440654EAD9D5D7C52C0033FC2ADC0634440592A742E5A7C52C0A7DD1B3ACB634440B064B884567C52C06A608FDBC6634440EF348375557C52C001D8741AC86344405A9C5F04547C52C0557E26DCC0634440DAC84866557C52C08B8EFB4FBD6344400BD3AE80527C52C0E772A040B9634440FAF1975D587C52C03B5969A0A9634440337EEC76547C52C09CAB4F9999634440705BE238517C52C0D7D88C16826344408A657EE9507C52C00A26CE107F634440C546861D4F7C52C08684F5AF7C634440E080E0A54F7C52C0036A56227A634440002DF5AE4E7C52C0C4DA487A7963444032EC29CA4D7C52C05458CD9E786344402C6A19FC4C7C52C073974E9477634440C038E9484C7C52C01B7E296076634440BB7334B44B7C52C0FC82910875634440FB2CF9404B7C52C0C9BA709473634440110289F14A7C52C0FE38440B72634440DA1D8EC5497C52C0A4E55C0A5A634440B273A4104B7C52C079173C8F52634440A5DE524C507C52C0F02C1C054B634440786B585B537C52C082C3F05F3A6344400C34E8F8587C52C0B9198A9728634440E32452AA5F7C52C0DD2F345A19634440223606FF647C52C0054ED4360D6344409C1BBEDA697C52C00E75790B036344403D1FC572717C52C002442D26F3624440F83655E5787C52C06B5A358FE3624440265C5DF5847C52C0DCC87207CF624440C157E0E2917C52C004ADAFF1B86244402EF881229A7C52C0A462A868A7624440468511ACA37C52C0FD4F242293624440B141BE35A47C52C0FCD91E9C9362444014E469B7A57C52C05473D2F19462444027F5B58CA67C52C0039E48B195624440AEFB0F62A77C52C0E874AB7096624440C9A48EA7A87C52C040CE328697624440CA1F103EAD7C52C0E7C595489C624440542EDDEFD37C52C0ABE793F1BC6244409DA822CBF87C52C082F18204DC62444082A6789EF07C52C080B77450F26244407E1E6F94EA7C52C0B9A0F9ED02634440B2343109E97C52C065A35F2D07634440D05DE578E17C52C0581392FF1B6344402C5D4FE1D97C52C02E2946D5306344405E33D858D27C52C05551BDA745634440047F03B6CA7C52C0B6E93D655A634440AFDCC489C27C52C08F5B1DAA70634440B7EDF074BA7C52C06BFCB4DD86634440F0BC3BF5B27C52C065B4207D9B634440B1F6A380AB7C52C003B126EEAF6344408E855AF9A37C52C056497C98C46344409DD353749C7C52C0F7910526D9634440D7D5B4F0947C52C0204AF0B6ED63444035B2F516937C52C050CF27BDF2634440A3F7C837927C52C086B3121BF5634440D9E05E48907C52C037861E5CFA634440DB6EA57E8E7C52C0FD0BD336FF634440F68FB0688D7C52C00DAD762902644440C52B3B50897C52C077CFF15F0D6444404F4E0FF8867C52C04F5112CB136444402F22B1DA857C52C0430F56D8166444407786EFDE807C52C0D854EA7324644440775058FB7E7C52C0CA2C649C29644440BB07075F7E7C52C0E4953A472B6444402904F855767C52C09734D9744164444072BE4317757C52C0B916B77B4064444001F81E636B7C52C088C5132D38644440E21F90C0697C52C017F7649336644440039F37BF687C52C0C1F33FAA35644440800AB6C0677C52C0C55004BA346444400103000000010000001E0000000703CBF3087C52C0F534F638F26344407F815393067C52C0E3F4A99DEF634440CB4A2BD3047C52C096D7E9A3F0634440052EF3E7047C52C0EFC9BED5F8634440A0FCB365027C52C0AF320CD9F7634440B0C77E84027C52C0CDBD4DEDF06344408DB3029F017C52C02C0AC65EE66344407CE2A1CB047C52C025E28EC4E26344407E0649160C7C52C0015B8E87DF63444030400BAF0E7C52C07EEFB1A3DF634440DEBB1938127C52C039A09B25E26344401C6271771C7C52C0338AC94DCE634440E1B92ACA1D7C52C073F9AACCCD634440437B1943217C52C072ACA18FC7634440062E0C24227C52C0BB4B7229C9634440CB4EFEA81F7C52C0BE99DCE2D063444057EA7EA8207C52C0EC9AAFE6D2634440CA0EF7B81E7C52C04D552A58D663444062F9E9931D7C52C093F61471D56344404D0E61251C7C52C001E5A77BD76344404762BA1E147C52C0A531ABC6E7634440F3FB58F2157C52C014961CADEA634440EE00B2C4157C52C0C964870EF06344408ABFAE62147C52C0DC2BE83EF9634440FD348D1F0D7C52C047573BAC036444409736A489097C52C04A5FF58405644440943629A9077C52C05440F54901644440048EB900097C52C0CDA6FBA2F9634440338A234B097C52C0991DFCFEF56344400703CBF3087C52C0F534F638F2634440,262,262,262,Manhattan,Yorkville East,0.00012233,0.049063623
0106000020E610000001000000010300000001000000460000009895C055DA8052C0FD90E8723E5A44402BE38D69D98052C018CD17CF2E5A44405BE0B186E88052C05974ED5C2F5A44405CCF5E1DEA8052C09BC601AA2E5A4440B2047571EB8052C0FDAB31F52E5A444015213AD9ED8052C0A659CD84305A44402C8F444EF08052C0A6863FE1315A4440FA084F2AF28052C013D6E6C2325A44408583EC0BF48052C0E3B03C87335A444005030A20F58052C0F7F8AD91355A44407D916D6CF88052C0128AA80D375A4440A8BC3D38FA8052C09F13E3DE375A444088262946FC8052C0D2152BE4365A4440E7799788008152C0980C7BF8375A4440DADE4681008152C0DD6B1C98395A44408FD63714048152C0586FBB93395A4440D25E93B4098152C0C1B9BD9F385A44404C827A0A0B8152C058904668385A4440FFF78E4A0C8152C0B704C125385A444060B998AB0E8152C00F858DE0365A44400370426D108152C01E3125DE365A444045BCB462118152C0DE795DDD365A44401D18AADC108152C0640726413C5A44407DB97756108152C08A893889405A4440DB3166BF0C8152C0B4BD2545535A4440F45422440A8152C086DD6096605A44400636211F078152C0EFA14E50755A44401B5EBA23058152C0482D64397F5A444003755596048152C0E9217003825A44405184A045048152C05FC583A2835A4440A05845EA038152C0DBDA1C89855A4440C0371CAF038152C0551F1714875A4440C632B586018152C0F4EFCC27925A44403C6A7909018152C0E6776CBA945A444074A6C14E008152C0E05F79C0975A4440636A6F76FF8052C0110909EB9B5A4440A0847F62FB8052C0D32A1106B05A44409F974402F58052C02E6DC1B0CE5A4440598315ACF38052C0D22536F4D65A444079FCBCE1F28052C044E5FD7DDB5A4440A615C445F08052C019741845EF5A444057DE27D7EC8052C03C506E01FF5A4440FB5D41C8E98052C029F09C60115B44408A37E348E88052C09087A0F81E5B44405A4A4227E68052C0E0ED8D29315B44402491F957E18052C021984C365A5B444011B435C7DE8052C0D715C702585B4440F1957284CD8052C064EFEF73495B4440318EA017BF8052C0FF9579F73C5B4440C0C661D5A58052C09AA66097255B444080DD97D0908052C08970CD8F125B44406EA998EA8C8052C0C7B6A2E60E5B4440B31E7F7B948052C0A36BE455FE5A4440C7FE11379B8052C02E6D57CCEE5A4440AA7C4A599C8052C032F1E302EC5A4440E56D27A2A38052C060068CE9DA5A444053864CBAAC8052C082E32A90C55A44400DFE05B5B18052C03DA1C1E0B95A444013DC9C6BB48052C0BA507B35B35A4440C004E635B78052C0D3A4E460AC5A444090D8FF4AB88052C0E0327BBAA95A44401E9FD6BBBF8052C01F723CBD975A4440E127FCBCC38052C0ECB894C58D5A4440C98F43EDCC8052C0C453DF57775A4440037B2727D98052C08D6B0AF7595A44401E92CA0FDA8052C0A9DAF799545A4440B76E59A4DA8052C0E902A6184F5A44406E18A5E1DA8052C054922685495A444073CDF3C6DA8052C034B36CF2435A44409895C055DA8052C0FD90E8723E5A4440,261,261,261,Manhattan,World Trade Center,3.43E-05,0.027120456
0106000020E6100000010000000103000000010000002A0000000547B410298052C057E9AD68505D44405D5578282E8052C05F55C5003B5D444095756B3E338052C0AAF310023C5D444018573D0F578052C062B97CE9425D4440CEDE7C2A748052C0F76EC068485D44408FDAD43E728052C099528217605D4440C07C9757708052C01F1E6C1E785D4440B38C96616E8052C0D1C967AC8F5D4440CA265F876C8052C008259B57A75D4440EEA0A6846A8052C030EF8D21C05D44405C8B3AF9688052C0734025B6D45D4440BBE2F61F678052C0840B5D42EB5D444082FC5548658052C0CA6BFA19025E4440FCEEF76D638052C09F2A5CD8185E4440698BCEA6618052C0A8FE4F2B305E4440F71FEAE85F8052C01F0B83B8465E4440DC9409F75E8052C0AA4F4073535E44404412322D5D8052C038B49719685E4440281D6F9C5B8052C0971C2F517B5E4440D4F873075A8052C0C289117D8F5E444072FACE50588052C01C27310DA55E444069195EB3568052C05688BA14B95E444000609082548052C09A6F0670D45E4440AFB8A559298052C0FC8DF236B05E4440E4D445D2FA7F52C0BCEB4DE1885E44408056BE39CC7F52C058CD73D7615E444061ADB870D47F52C04EA225224B5E4440AFBC1D07DC7F52C0FAB43F4D365E4440609F6DB9E37F52C0A708004C215E4440647247EBE77F52C0E9BABDB8155E44403250F6EFEA7F52C0BD4FC6650D5E44409D1C66B1F27F52C023715721F85D44407EAA46B9F87F52C0CDE8B6F3E65D44402789C907FC7F52C0BE65E120DE5D444068823E17018052C070730DA0D05D4440754BE15D088052C0EA925681BC5D44408CE423A30F8052C0C698A08BA85D4440B3CB2324178052C076E1DA8B935D44404C88F4991B8052C0D7EC55B2835D4440CC3E960B238052C0A49E6AF2695D444072BE9D19248052C043F82347655D44400547B410298052C057E9AD68505D4440,249,249,249,Manhattan,West Village,7.22E-05,0.036384344
0106000020E610000001000000010300000001000000780100004483F015488052C07B7610379F6144408C44E90E248052C0446C3851806144409F516C4C1D8052C0280BEADD92614440D6BF3F1E198052C0D19393569E6144405895D1E9158052C0675C810C9061444091522AF0148052C02BB95CB38B614440E8FDB7D9128052C0A59FD20F8A614440D94FC6F8108052C09C36D02D88614440EF388763E47F52C09F58A8A76261444064D7D444C27F52C013155DE945614440DC85AFDAB57F52C028FDED733B614440E8AA0C85BD7F52C0A28BE949266144405CC9FF2BC57F52C02497EF4111614440515E65DFC87F52C0AEF7429106614440434FFD95CB7F52C044BB353CFF60444013D9366ECC7F52C0CA21AA62FD604440615E0191CD7F52C07B74AE44FA60444062CB74ADD27F52C0ACB3073EEC604440802D8ADFD37F52C0EA8241FFE8604440EAD1E745DB7F52C071715695D46044408CB6C4A6E27F52C0A8CBDA4DC06044409F82730EEA7F52C05C2AFB16AC6044405B6E26F5F17F52C0B7CA363D96604440D464B6F9F97F52C00778476380604440BE46B7C3FE7F52C037CDB138736044401A2D2B40008052C0899FB1226F6044409EF908A1088052C04813D01958604440E6B0F11C0E8052C009896A934860444075F28CF70F8052C0497DC75343604440CC209F6C178052C0F434965F2F6044406A4C7AD81E8052C0B04830211B6044402FDACD33268052C03DA6FED206604440C96658D6278052C0E9BA496202604440E0C47648288052C09DCC5C2C01604440DCE344A22D8052C0B7DD21A4F25F444057FF0A40338052C090B5A039E35F44404E4BE6CA338052C09F7E79BCE15F44405DDB2203358052C0A2626D63DE5F4440CC067E593C8052C01C66BD18CA5F4440C27C244B448052C0BF5A6048B45F44405BC1043B4C8052C0793FB8729E5F44404173E0AC538052C0CED645208A5F44403C2171AB5A8052C0DDD972E2765F4440B9C01CA5618052C030459ABA635F4440AABBAC9B688052C00D3E948E505F4440226F80996F8052C02866C6663D5F444061CAB421728052C0A92D0361365F444075974E95768052C097FE55082A5F4440FD5C7F3B7E8052C04D99AA2D155F4440506FEA5C818052C0440412890C5F44403653266A868052C0F64E9BB0FE5E4440AED258868E8052C01F0B7DB5055F44409D115007908052C0E56B1226065F4440D5639DB5918052C09A2AC371065F444062200BDB938052C02E5F6CF4065F44405EB2552D968052C07DACC181075F4440A44DCDF4948052C0B589B2E4165F4440EB36F063978052C07CE4D754175F4440E8BD7A66978052C08DD648C7175F44409427D99D9D8052C0EE41CA06195F4440FAE6EBC49C8052C0D0F23212235F4440498CE8089D8052C071645042235F444036F87290C68052C0AFAD668D2B5F444029BE65DBC68052C02C20DF0D2C5F4440533CF508C78052C0456481F32C5F4440A3A77B15C68052C006A3AC09385F4440FC8233BDC58052C044462EDA385F44404B7919F3C48052C0D99E1B6B395F444001F7D53DC48052C0722BCB47395F4440ED344BD89B8052C037C23AC7305F4440387B6C769B8052C0D56B8A6B315F44408FAFE0A19A8052C032CA3A733A5F444041E06BEA998052C09108EE5D3A5F44400B263625948052C0B2B69F39395F4440622BB0D2918052C095E4DFB3385F4440A65DC439908052C069F3DDC9495F444012860CFF8E8052C09640BB83575F4440A7A8B3078F8052C0B42F3A47585F444057891078928052C03B776B2F595F4440034DF8DD9C8052C0BD3A79ED5B5F4440933FD27C9D8052C05DCF5E175C5F444026EF899A9C8052C0B55DCD9F655F4440FBE74479A28052C04A892CE2665F4440731AC1C3A28052C085CCCD8C665F44406C48D5D2A28052C03044E0E1655F4440A9F5B7E9A28052C044EC65DE645F4440B3CD5E07A38052C09B08308E635F4440D2E21529A38052C077C1E90F625F4440B191244FA38052C011566A60605F4440656BEB67A38052C01E9181475F5F4440C0E4D888A38052C0465C1DD25D5F4440898CA0A9A38052C09BEE845E5C5F4440C37099CFA38052C09458F8AF5A5F44403DF6EA9FA38052C03A5393545A5F4440EF8D9EB3A18052C0DB1D9FFE595F4440DF50A2BEA18052C0C670876C595F4440B13D4997A68052C029C12F455A5F444054F3A389A68052C0087E56FA5A5F4440B8E882B8A48052C035050EA95A5F444083F47378A48052C08C946CF65A5F4440FEFE133AA48052C09292BBAD5D5F44400B0DF111A48052C073A91B6D5F5F44408BDB2EF9A38052C034321881605F4440D9731CD4A38052C0E5BC571E625F4440A6CD9AB7A38052C094DB185C635F444039CD9490A38052C0F986140F655F4440E5BE6678A38052C0444B9C1C665F44403080C769A38052C08C1F9DBF665F4440F1F418B1A38052C001E34A31675F4440F9070287AB8052C0917B63D5685F4440B5725AD7AB8052C03AC8AF78685F4440091D1CE6AB8052C0451D51CC675F4440798055FBAB8052C0BF926BD4665F4440DF5C2616AC8052C0B3D2269B655F444094B45539AC8052C0EA762500645F444019E1935FAC8052C012966B41625F44404950AB78AC8052C0111B511C615F444039B4B284AC8052C05FA2D28F605F44404ECEC8DBAC8052C08DFA7E965C5F444073DAE98DAC8052C08146F9415C5F444085AB17ACAA8052C064B820F35B5F4440DB9803B6AA8052C01F208D665B5F44401163515CB08052C043F12B535C5F44400F8F4151B08052C0DB59FDEF5C5F44403E12B1C5AD8052C052755F855C5F4440E09E0770AD8052C0A76A7AD45C5F4440F6517325AD8052C0CA3F06AE605F444051A16713AD8052C07AFA819C615F4440FF824BDCAC8052C0CF21CE74645F444077CE0CAFAC8052C0B877B0CA665F44409334B095AC8052C0AED0D419685F4440B7587D8AAC8052C055B9D4AD685F4440397ECAC5AC8052C009496D02695F4440339FDDEBB58052C0E3494AD46A5F44401A91E520B68052C0F24270736A5F444062303744B68052C09BE9DB89685F4440E42F065BB68052C001FA2A68675F444059AACE7FB68052C0A8BE1795655F4440AA5A709BB68052C02FFC3636645F44405D17CDC8B68052C0FBA123F6615F4440BB9330DDB68052C0E1512DF3605F44407A680E0AB78052C0CD2470B95E5F44402AD546BCB68052C0CEB5C8685E5F444046FCEEECB48052C01AB75B285E5F4440D2D45FF4B48052C03F239EAC5D5F4440F47D7993BA8052C0EE0C468E5E5F44406026FF8ABA8052C047E23A0B5F5F4440E851A1FFB78052C088F213A55E5F44404DAFB9ADB78052C01BE0C3C1615F4440E8C80D99B78052C03781D08A625F44401AB0944EB78052C0E371375F655F44409E2BA330B78052C047457F82665F4440EB66BFF4B68052C031E012C9685F4440203712C0B68052C05B6573C96A5F4440001136F6B68052C0D94FAD3E6B5F44405FFA6357C08052C05A9259326D5F44409DE5F988C08052C0781AFAA76A5F4440E3A1DD97C08052C047289BE4695F44407EB1CEB8C08052C0577A9034685F4440F104A9E1C08052C07C7FA21C665F4440A280EEE7C08052C0D21A66CA655F4440AAD2A820C18052C0E40F55E2625F444064A8F940C18052C0BE94663A615F444019615F0CC18052C014EB0E95605F444023825E2FBF8052C054691755605F4440F9C25C36BF8052C0105013E55F5F44405C9194EDC18052C046B39E49605F44402AEB09D8C08052C055850D466E5F444000F0AAC7C08052C0C37368196F5F4440405E780CC18052C06E5750DF6F5F44407CECF100C08052C04186F3F47A5F444004CB7AE0BF8052C0D71196A87B5F44404521AB58BF8052C05BFE47417C5F444009B1AE9EBE8052C0338753387C5F44409556ECEFAC8052C0D05751B4785F4440876D81DFAC8052C0A562E6BE795F444031DACEF0A58052C0A3570040785F4440656BCCF0A58052C0A064FBC2775F4440204A6BF7A28052C0A0A18B03775F4440B1A344FDA28052C080B54761765F444098B3770E9B8052C09C009FBD745F4440E90D02DF9A8052C07708F6F3765F444068DCE7B29A8052C0EB9C3402795F44403348169A9A8052C04C315A2A7A5F444059EB0D6C9A8052C08C1AAC4F7C5F4440BFE2B5559A8052C048574F5A7D5F4440B1662A269A8052C01312A5917F5F44405236E40D9A8052C0E48F5AB3805F4440E7751CE1998052C01BF0A6C9825F44404BDEB7CA998052C0056EE3D4835F444089C7E7B6998052C0473256C1845F4440492140A6998052C0D31D1488855F44404360C671998052C0D4BE36FA875F44405A6BDAE0BC8052C0B22EE7C68F5F44401D96CC6EBD8052C0DCE59B29905F4440AE9033D0BD8052C0F75DA8E2905F44406BCE0DC4BD8052C05521D4C0915F4440C165F9D4BC8052C0954EDDD09C5F44407895BE7BBC8052C0119605659D5F4440099D1806BC8052C06B855F969D5F44402AABD863BB8052C05AFE62719D5F4440AF5D9070978052C01B1452EC955F44404262E0B4958052C0E6CA157CA95F44405CD48EA39C8052C0BA9E1AE5AA5F4440ABE7E2A59C8052C0909CB866AA5F4440F92FA5C19C8052C0578BED67AA5F444026AC37C49C8052C0889A0CDBA95F4440867D46799C8052C0135FE2D7A95F4440CD2D1F7E9C8052C01DF4C7D0A85F44407E706A3FA38052C0FDD86A13AA5F444066E37D28A38052C0421F882FAB5F444058CEB54FA28052C0F7EF1307AB5F4440595F463AA28052C072067310AC5F44400116AD11BA8052C0B7C4BD1BB15F444089D127B1BA8052C04758CBB6B15F4440011F55E3BA8052C085189E5BB25F444032047BE8B98052C076632EAFBD5F44405DEBC7A8B98052C0C93D9C7BBE5F444046DA7032B98052C0D9A305F1BE5F4440473A8095B88052C0D46BDEE9BE5F444053C7036A948052C0BB8FA570B75F4440F12C8492928052C0638CFEF5CB5F444067786D1D938052C016E1D7FCCB5F4440A5A96B1D938052C074471194CB5F4440810B929E948052C04D1429E4CB5F44405435BAAA948052C0123FCD68CB5F44403F38DC419A8052C08D956B8ACC5F4440DB65E3459A8052C0948D0FC8CC5F44401BE6E5079C8052C0E79F8424CD5F44400D04D7F49B8052C0020C21FBCD5F4440486445F5B68052C02316D499D35F44402823176AB78052C0FF458AFCD35F4440C945B6C1B78052C0E0F531AED45F444023ADB9C1B78052C0DFC8244CD55F444047F2E4AAB68052C0A52E6013E05F444078BDC366B68052C0BC52A498E05F444035402702B68052C02627C9DDE05F444093596080B58052C00F1A9BECE05F4440F145B0FDA28052C0DCB4DD00DD5F4440B04BC1A19C8052C03A4F17DFFD5F4440185B6E4B9F8052C0DEC05C15FF5F444025E2F9609F8052C0D2F73BD0FE5F4440F6C789E9A48052C06E08BF3A02604440CF90D50FAC8052C0711307E006604440781ABE25B08052C0833D0FA2096044406E4BB314B18052C0FDF093760A60444086315E3CB08052C003027C760D604440D979643BAF8052C03D1E6EED0C6044406506CAD0AB8052C02ECA76B40A604440FFC4B4A49E8052C00256730E02604440EA2B7FD19E8052C0F137907001604440B85E10589C8052C02103F6070060444093F3BFF19B8052C0B1049F81036044404DB723289B8052C0F6B2DAA802604440CDBD873F9B8052C05DF977760260444045739C9B978052C0E99BE683FF5F444017ABB767958052C08FAFBAE40A6044400B78DB78938052C0EE125C3D15604440299464A48E8052C0E469E8C02E604440CD0F0E0E8F8052C0277AD10830604440818B40018E8052C043E84E5A356044409F2AAB3E8D8052C0BE10D42636604440537830CC8B8052C0212EDCB83D604440E1FE4F868F8052C038BC21D53F6044402D0762C3958052C01907E5BB446044400D31C887958052C0A4F9CE5D45604440E955074A8F8052C0CCD78A5E40604440BDA397BD8D8052C0468CCE8D3F604440EB68229C8D8052C0EA1E541C40604440D5EF3CF3928052C0AABD630D446044408EA727C2928052C0124A147E4460444035132518948052C03F161AA345604440ACF3AA42948052C023CA006A456044406D4BF537958052C08AC5341D4660444085E73231958052C0094D723146604440675FEA66948052C0F315538F48604440310D9E69938052C0A6398DBB476044401502BB94938052C0E22FAE5447604440F5246C4A928052C015F53041466044403F40100F928052C0ACC5D4E5466044400D4F00168E8052C0972768934360444079714CBF8C8052C0B841FB7442604440F11125978C8052C0AC0E54F9426044402D7ED2F58D8052C069CA78EC4360444061E68A0A998052C0EDFA48304D604440F94244D4988052C0E8FA62C64D6044408D6351EB8A8052C0BA3002254260444047F5BB0E8A8052C0801A5CB5466044407EB78678908052C0D3B6062A4C60444061EA5A39908052C0AAB30FD64C6044407E5333D3908052C0D0EF2F4B4D6044401BC9DE06918052C074CE7BC04C60444070169EA3A18052C08587308D5A604440E0D04952A18052C06E0FFB455B60444000C76B06A28052C03515FADE5B60444096F2184EA28052C04D95C71B5B604440802E70AFA38052C034DAE3475C604440520DF187A28052C09900AF6C5F6044403950AD5BA38052C09B0C852060604440AEE8FB83A28052C0398BF36B626044403F8D9762A08052C03F8DB89C60604440674E3900A28052C0A1BE31365C6044405E20DB31A18052C04B0AE4955B604440323D6510A18052C0729F29DD5B604440D74E79AB908052C0107505FD4D6044400B083EC6908052C0B7CDC2B54D6044405877BE0C908052C034B52A134D604440D36CC9578E8052C0C7452DB95160444003CF3CDD888052C0564C6E074D6044403DAEC242838052C022BC1AB56A604440C82D3B7F818052C0A08B940C74604440548199CE7E8052C0020E5223826044408F7727D97C8052C03AAB9E4B8C604440E3B4FCE37E8052C02C948E198E604440AA96A1767C8052C0719E2A749460444038EC8B6B7A8052C07BF53DB2926044401F6C0781778052C0EC5FF1C49A6044400F97805B778052C0C447D32C9B604440E541FA76798052C0F92A95EF9C604440DC683024778052C06BBD325EA3604440649CF90E758052C0F2A9A6A0A1604440025DE404728052C00239A8C3A96044401CDDEE836F8052C074057EADB0604440F9D513D26D8052C0AFB8DC48B560444066A6A3946B8052C0EC97DA86BB604440425BB5AB658052C056B438D8CB604440D67A14ED638052C0F4D066A9D060444081AB7F8F618052C04590297AD760444032D6E3DE608052C0142AFF76D960444078E892095F8052C0463DBFE0DE604440C7E956C8588052C02A3BF5F6EF604440E1603264558052C0549B66FAEC60444088D61FB54E8052C0527DB6E9FF604440F6435764518052C0EA3A2A59026144404B3B837D568052C0E66C6614076144404F45C26D528052C0D438BCD71161444072C1561A728052C00AD421282C614440A1C3EC95728052C09E031BAF2C6144408A7BADDB728052C0F00767962D61444073782EBF728052C00E998A822E614440BA7B20FB6A8052C089D16A93436144401056D19B6A8052C084A56124446144406E32D3196A8052C067F18A314461444070981E92698052C0B832331744614440D5B8B277678052C01E64938742614440AF63A1CE498052C0F68979B229614440D6D776EA448052C091E3195A3761444036A1E804408052C01EA70139336144407D61F25D3E8052C0BB4DCCA5376144401F114CD8428052C007AE1D6D3B61444071B01695458052C0D5D4E7D23D614440BD7174DA448052C0C740CED93F6144407C4AA6F8438052C053D8A04D42614440DEC54C8C458052C0BB3596F643614440C80863CA458052C032C2159843614440F263C1C2468052C0139EDBC04461444027F935F0458052C0B9D37C58466144404F4C82FC448052C02A824C3545614440B05E1F2F458052C0EDAF22D544614440D984ACB1438052C0A9C97325436144402D71625D438052C0F86B8F2C4461444038FC8A1C3C8052C02EF4920B3E6144407BD531883A8052C04362ECA642614440B4BA875D408052C0BB4769C7476144401560B6AD3E8052C0874BE90A4C614440C97233C93A8052C08AC5457B5661444093B13975378052C041674A905F6144402CCD6356338052C0FDF0E4036B614440A6C22BA92D8052C032BAD71E666144400634E142268052C00DF9CC437A614440E1E5FD774A8052C0E2E4375D9961444027703DAE4A8052C0D757ABDB99614440D401FEA64A8052C03E5826659A61444011A59EE6488052C098F816FE9E6144402CC59688488052C048468A5B9F6144404483F015488052C07B7610379F614440,246,246,246,Manhattan,West Chelsea/Hudson Yards,0.000281298,0.069467194
